,index,client_id,english,birth_last_year,apartment,nb_children,age,income,household_income,visit the store_last_year,premium_membership,credit_card,web_search,nb_web_search,membership_competitors,won_prize,required_financing,cash_transaction,nb_product_purchased,customer_since_when,volume_credit_card,prize_amount,volume_financing,volume_transaction,nb_electronics,interest_rate,GDP,education_cat,city_cat,job_title_cat,home_revenue_group,revenue_group,age_group
2580,15392,00919758,0,0,0,3.0,48.0,43000,198000,0,0,1,0.0,0.0,0,0,0,1,1,5.090909090909091,22309.999999999996,2.3484210526315787,0.0,3580.0,1,2.3950936506330187,1.3953428838991402,undergradute,Sacramento,manager,"[150k, 200k]",[60k and less],"[40, 50]"
2581,14708,00910436,1,1,0,3.0,48.0,53000,53000,0,1,1,0.0,0.0,0,0,0,1,1,1.4545454545454546,12096.296296296294,1.2732943469785571,0.0,320.0,1,2.5589671850035254,0.12795674034955645,undergradute,Sacramento,manager,"[60k, 100k]","[60k, 100k]","[40, 50]"
2582,13337,00891771,0,0,0,0.0,25.0,60000,218000,0,0,1,1.0,45.0,0,1,1,0,2,13.090909090909092,21619.999999999996,2.27578947368421,32869.56521739131,0.0,0,3.7644635179550727,0.6427317730885818,high_school,Oakland,professional,"[200k, 250k]","[60k, 100k]","[18, 30]"
2583,5699,00664167,0,0,0,0.0,58.0,29000,125000,0,0,0,1.0,31.0,1,0,0,1,1,12.363636363636363,0.0,0.0,0.0,1680.0,1,2.6212965155539134,1.215937075673267,college,Sacramento,blue collar,"[100k, 150k]",[60k and less],"[50, 60]"
2584,15869,00925479,0,0,1,5.0,36.0,10000,268000,0,1,0,1.0,20.0,0,0,0,1,4,2.909090909090909,0.0,0.0,0.0,1840.0,0,2.731067619349221,0.3217781813513304,undergradute,Sacramento,professional,250k,[60k and less],"[30, 40]"
2585,4817,00594191,1,0,0,0.0,31.0,56000,91000,0,0,0,0.0,0.0,0,0,1,1,2,9.454545454545455,0.0,0.0,26070.652170000005,2730.0,0,2.3654205764281753,0.8017451644660383,college,Redwood,manager,"[60k, 100k]","[60k, 100k]","[30, 40]"
2586,4939,00604662,1,0,0,0.0,40.0,83000,232000,0,1,0,0.0,0.0,1,1,1,1,3,5.090909090909091,0.0,0.0,14380.4347826087,1370.0,0,2.8571087212757984,0.3247036040073203,master_degree,Oakland,retired,"[200k, 250k]","[60k, 100k]","[40, 50]"
2587,2615,00358344,1,0,1,3.0,79.0,46000,202000,0,0,0,0.0,0.0,0,0,0,1,1,9.454545454545455,0.0,0.0,0.0,1530.0,1,2.7523747530335183,0.9897772051582474,high_school,Berkeley,manager,"[200k, 250k]",[60k and less],70+
2588,17344,00941413,0,1,1,4.0,63.0,58000,58000,0,0,0,0.0,0.0,1,0,1,1,2,12.363636363636363,0.0,0.0,21864.13043478261,2770.0,0,3.0303427029345906,-0.020662786677296485,high_school,Oakland,retired,"[60k, 100k]","[60k, 100k]","[60, 70]"
2589,5970,00680129,1,1,1,2.0,56.0,84000,212000,0,0,0,0.0,0.0,0,1,0,1,2,6.545454545454546,0.0,0.0,0.0,1230.0,0,2.6980930331140263,-1.2691906823672086,master_degree,San Francisco,manager,"[200k, 250k]","[60k, 100k]","[50, 60]"
2590,18140,00949476,1,0,0,4.0,59.0,69000,99000,0,0,0,0.0,0.0,1,0,1,1,2,4.363636363636364,0.0,0.0,22157.60869565218,3170.0,0,2.9105096500702974,0.4440954936252407,college,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
2591,6096,00687082,0,0,1,0.0,101.0,98000,135000,0,0,0,1.0,30.0,0,0,0,1,1,5.090909090909091,0.0,0.0,0.0,3010.0,1,3.1345744329911307,1.0064154249025798,undergradute,Oakland,professional,"[100k, 150k]","[60k, 100k]",70+
2592,5916,00676099,1,1,1,2.0,28.0,52000,83000,0,0,1,0.0,0.0,0,0,0,1,3,5.090909090909091,16312.962962962962,1.7171539961013644,0.0,3860.0,0,2.42121078237488,-1.1300567109644257,undergradute,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
2593,12176,00874292,1,0,0,0.0,44.0,85000,85000,0,0,1,1.0,24.0,1,0,0,1,1,10.90909090909091,14677.407407407407,1.544990253411306,0.0,2170.0,1,2.6820471674936934,-0.05628679116357149,high_school,Sacramento,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
2594,21400,00979617,1,0,0,0.0,71.0,84000,84000,0,0,0,0.0,0.0,1,0,0,1,1,6.545454545454546,0.0,0.0,0.0,1800.0,1,2.909584332201325,-0.5142525958270643,doctorate_degree,Sacramento,unemployed,"[60k, 100k]","[60k, 100k]",70+
2595,21685,00981862,0,0,0,2.0,54.0,49000,97000,0,0,0,0.0,0.0,0,1,1,1,3,3.6363636363636362,0.0,0.0,25532.60869565218,3630.0,0,2.6055095960786203,0.9450960576164252,high_school,Redwood,professional,"[60k, 100k]",[60k and less],"[50, 60]"
2596,11434,00860570,0,0,0,0.0,55.0,33000,177000,0,0,1,1.0,3.0,1,0,0,1,1,9.454545454545455,13655.185185185184,1.4373879142300194,0.0,1520.0,1,3.013278050718494,1.5043951455028985,high_school,Sacramento,manager,"[150k, 200k]",[60k and less],"[50, 60]"
2597,6536,00712381,0,0,0,3.0,46.0,67000,67000,0,1,1,1.0,3.0,1,0,0,1,4,8.727272727272728,19703.33333333333,2.074035087719298,0.0,1860.0,0,2.6429553260401324,0.7010386873846602,college,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[40, 50]"
2598,8701,00795044,1,0,1,0.0,41.0,55000,62000,0,0,1,0.0,0.0,0,0,1,1,2,8.727272727272728,12948.148148148148,1.362962962962963,29347.826086956527,2980.0,0,2.5022169908652914,0.032102562271793283,doctorate_degree,San Francisco,blue collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
2599,21571,00981031,1,0,0,0.0,43.0,85000,85000,0,0,0,1.0,21.0,1,0,1,1,2,5.090909090909091,0.0,0.0,12717.391300434783,1890.0,0,2.8124672732594105,0.28393876098949555,doctorate_degree,San Francisco,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
2600,1808,00161446,0,0,0,0.0,64.0,42000,183000,0,0,0,1.0,45.0,0,0,0,1,1,8.0,0.0,0.0,0.0,3160.0,1,3.077013622842997,0.34717016290729996,undergradute,Oakland,unemployed,"[150k, 200k]",[60k and less],"[60, 70]"
2601,9269,00811730,0,0,0,0.0,34.0,71000,71000,0,0,0,0.0,0.0,1,1,1,1,3,7.2727272727272725,0.0,0.0,25092.39130434783,3840.0,0,3.182096681114776,2.0835787668510317,high_school,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[30, 40]"
2602,4925,00603599,1,0,0,3.0,46.0,83000,239000,0,0,1,0.0,0.0,1,0,0,1,1,8.0,9251.11111111111,0.9738011695906431,0.0,3140.0,1,3.0969120663553302,1.0135075344077609,doctorate_degree,Oakland,unemployed,"[200k, 250k]","[60k, 100k]","[40, 50]"
2603,17817,00946206,1,0,1,3.0,47.0,43000,103000,0,0,0,1.0,11.0,1,1,0,1,2,7.2727272727272725,0.0,0.0,0.0,3200.0,0,2.686219222747391,-0.13763791663971336,master_degree,Berkeley,professional,"[100k, 150k]",[60k and less],"[40, 50]"
2604,22693,00991322,0,0,0,0.0,64.0,68000,68000,0,1,1,1.0,39.0,1,0,0,1,1,8.727272727272728,17888.888888888883,1.883040935672514,0.0,2430.0,1,3.1223580140235376,-1.0444629732283115,undergradute,Redwood,blue collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
2605,5612,00658097,0,0,1,0.0,53.0,58000,179000,0,0,1,0.0,0.0,0,1,0,1,2,8.0,13731.85185185185,1.4454580896686158,0.0,2990.0,0,2.5325127771327494,0.24171942506166455,undergradute,San Francisco,manager,"[150k, 200k]","[60k, 100k]","[50, 60]"
2606,10315,00836793,1,0,1,3.0,60.0,49000,284000,0,1,0,0.0,0.0,1,1,1,1,3,8.727272727272728,0.0,0.0,24114.130438695654,2390.0,0,2.621254026318039,0.26224767270150273,high_school,Oakland,white collar,250k,[60k and less],"[60, 70]"
2607,20878,00975751,0,0,0,1.0,49.0,28000,255000,0,0,0,1.0,13.0,1,0,0,1,1,6.545454545454546,0.0,0.0,0.0,2200.0,1,2.7101713905079516,-0.6281676783647486,doctorate_degree,San Francisco,manager,250k,[60k and less],"[40, 50]"
2608,16596,00933305,1,1,1,2.0,33.0,64000,190000,0,0,0,1.0,13.0,0,1,0,1,3,2.909090909090909,0.0,0.0,0.0,2470.0,0,2.7535912834039245,0.45873627349327933,doctorate_degree,San Francisco,professional,"[150k, 200k]","[60k, 100k]","[30, 40]"
2609,3399,00453593,1,0,1,0.0,26.0,24000,140000,0,0,0,0.0,0.0,0,1,1,1,3,8.727272727272728,0.0,0.0,22402.173909130437,2990.0,0,2.9638905119633865,-0.6898260345837623,high_school,Berkeley,unemployed,"[100k, 150k]",[60k and less],"[18, 30]"
2610,1159,00096276,0,0,1,2.0,28.0,70000,101000,0,0,0,1.0,19.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,2670.0,1,2.5242703795387436,0.28968593436602574,undergradute,Sonoma,blue collar,"[100k, 150k]","[60k, 100k]","[18, 30]"
2611,3036,00410714,0,0,0,0.0,68.0,75000,75000,0,0,1,0.0,0.0,0,0,0,1,1,13.818181818181818,17139.25925925926,1.8041325536062378,0.0,2070.0,1,3.3323542786954756,1.8621129827722263,high_school,Redwood,manager,"[60k, 100k]","[60k, 100k]","[60, 70]"
2612,7339,00747431,1,0,1,0.0,44.0,71000,72000,0,0,0,1.0,20.0,0,1,1,0,2,5.818181818181818,0.0,0.0,21374.99999608696,0.0,0,2.9192767944072537,-1.45128762223897,master_degree,Berkeley,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
2613,10341,00837182,1,0,0,0.0,29.0,23000,162000,0,1,0,1.0,5.0,1,1,0,1,2,8.727272727272728,0.0,0.0,0.0,2720.0,0,2.7957010287354973,1.3758684670960917,college,Redwood,manager,"[150k, 200k]",[60k and less],"[18, 30]"
2614,14545,00908268,0,1,0,2.0,81.0,72000,105000,0,0,0,0.0,0.0,0,0,0,1,1,13.090909090909092,0.0,0.0,0.0,1570.0,1,2.58231306641576,-0.40750067606550944,high_school,Oakland,blue collar,"[100k, 150k]","[60k, 100k]",70+
2615,7521,00754133,0,0,0,0.0,52.0,64000,64000,0,1,1,0.0,0.0,0,0,0,1,1,6.545454545454546,17445.925925925923,1.8364132553606236,0.0,1950.0,1,3.572093810163951,0.1152748858246514,high_school,Berkeley,professional,"[60k, 100k]","[60k, 100k]","[50, 60]"
2616,18159,00949768,1,0,1,5.0,59.0,92000,101000,0,0,1,0.0,0.0,1,0,0,1,1,5.090909090909091,15145.925925925925,1.594307992202729,0.0,1200.0,1,2.389630040157387,1.053277855366754,master_degree,San Francisco,professional,"[100k, 150k]","[60k, 100k]","[50, 60]"
2617,22760,00992142,1,1,0,1.0,82.0,38000,167000,0,0,0,0.0,0.0,0,0,1,1,2,8.0,0.0,0.0,27048.913047391303,1340.0,0,2.771581541448162,0.8020020659136358,high_school,Sacramento,manager,"[150k, 200k]",[60k and less],70+
2618,8360,00784574,1,0,0,0.0,30.0,34000,34000,0,0,1,0.0,0.0,0,0,1,1,2,10.181818181818182,16040.370370370369,1.6884600389863547,31304.347830000002,1460.0,0,3.145907877434629,0.1296139146529861,master_degree,Sacramento,professional,[60k and less],[60k and less],"[30, 40]"
2619,14842,00912636,0,0,1,1.0,28.0,88000,93000,0,1,0,0.0,0.0,1,0,0,1,4,8.0,0.0,0.0,0.0,480.0,0,2.303777973218845,-0.5095117297889922,master_degree,Oakland,professional,"[60k, 100k]","[60k, 100k]","[18, 30]"
2620,3513,00466964,0,1,0,4.0,60.0,47000,47000,0,0,1,1.0,37.0,0,0,0,1,1,3.6363636363636362,17582.22222222222,1.8507602339181284,0.0,210.0,1,3.0387565672180776,1.9967723655074474,undergradute,Oakland,professional,[60k and less],[60k and less],"[60, 70]"
2621,6878,00728294,1,1,1,2.0,63.0,58000,123000,0,0,1,1.0,13.0,0,1,1,1,3,14.545454545454545,12828.888888888889,1.3504093567251463,19467.39130043479,2270.0,0,3.005191632239684,0.7377765316339422,master_degree,Sacramento,professional,"[100k, 150k]","[60k, 100k]","[60, 70]"
2622,430,00034487,0,0,1,0.0,29.0,45000,45000,0,0,1,0.0,0.0,0,1,1,1,3,8.0,19337.037037037033,2.0354775828460037,33750.00000000001,3510.0,0,3.035622383146487,0.8030428599187438,doctorate_degree,Sonoma,blue collar,[60k and less],[60k and less],"[18, 30]"
2623,11578,00863134,1,0,0,0.0,27.0,80000,172000,0,0,0,1.0,6.0,0,0,0,1,1,6.545454545454546,0.0,0.0,0.0,3770.0,1,2.528223003680101,0.8932038373328601,high_school,Redwood,blue collar,"[150k, 200k]","[60k, 100k]","[18, 30]"
2624,8498,00789054,1,0,0,0.0,34.0,70000,194000,0,0,1,1.0,45.0,1,0,0,1,1,10.90909090909091,19626.666666666664,2.0659649122807013,0.0,650.0,1,2.596696949365803,-2.0216941894841454,high_school,San Francisco,manager,"[150k, 200k]","[60k, 100k]","[30, 40]"
2625,16028,00927015,1,0,1,0.0,80.0,71000,109000,0,0,1,1.0,33.0,1,1,1,1,3,4.363636363636364,17939.999999999996,1.8884210526315786,37467.39130826087,3310.0,0,3.145139364857124,0.9967930033497281,doctorate_degree,San Francisco,professional,"[100k, 150k]","[60k, 100k]",70+
2626,9639,00821498,0,1,0,4.0,54.0,44000,184000,0,0,0,0.0,0.0,1,0,0,1,1,3.6363636363636362,0.0,0.0,0.0,1230.0,1,2.720866799749844,-0.04457129306934984,master_degree,San Francisco,unemployed,"[150k, 200k]",[60k and less],"[50, 60]"
2627,16684,00934153,0,0,0,0.0,38.0,75000,75000,0,0,1,1.0,16.0,0,0,0,1,1,13.090909090909092,18817.407407407405,1.9807797270955163,0.0,1770.0,1,2.549012950897226,-0.2697982608643006,doctorate_degree,Sacramento,professional,"[60k, 100k]","[60k, 100k]","[30, 40]"
2628,10358,00837293,1,0,0,3.0,33.0,84000,130000,0,0,0,0.0,0.0,1,1,0,1,2,7.2727272727272725,0.0,0.0,0.0,1290.0,0,2.5501615747019737,2.678709712129283,doctorate_degree,Redwood,blue collar,"[100k, 150k]","[60k, 100k]","[30, 40]"
2629,23006,00997769,1,0,0,0.0,50.0,71000,72000,0,1,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,2320.0,1,3.5103958565671958,1.4772620287979696,high_school,Sacramento,professional,"[60k, 100k]","[60k, 100k]","[50, 60]"
2630,1854,00166227,0,0,1,2.0,75.0,32000,58000,0,0,0,1.0,45.0,0,0,1,1,4,4.363636363636364,0.0,0.0,32331.521743043482,1790.0,0,2.8258874455136787,0.40330907489159973,undergradute,Redwood,unemployed,"[60k, 100k]",[60k and less],70+
2631,5065,00615146,1,0,0,0.0,48.0,68000,68000,0,1,1,1.0,12.0,0,0,0,1,1,1.4545454545454546,17173.333333333332,1.8077192982456138,0.0,860.0,1,2.6998826260189537,0.16806530326990327,doctorate_degree,San Francisco,unemployed,"[60k, 100k]","[60k, 100k]","[40, 50]"
2632,21958,00983603,0,0,1,0.0,40.0,76000,348000,0,0,0,0.0,0.0,1,0,0,1,1,5.090909090909091,0.0,0.0,0.0,2340.0,1,2.750539328000663,1.4945927560963361,high_school,Berkeley,white collar,250k,"[60k, 100k]","[40, 50]"
2633,8950,00802753,1,0,0,0.0,41.0,59000,59000,0,0,1,0.0,0.0,1,0,1,1,2,6.545454545454546,20120.740740740737,2.1179727095516565,36782.60869173914,2610.0,0,2.986678009934386,-0.9611073430626931,master_degree,Sacramento,white collar,"[60k, 100k]","[60k, 100k]","[40, 50]"
2634,2486,00340028,1,0,1,1.0,37.0,49000,128000,1,0,0,0.0,0.0,0,0,0,1,2,10.181818181818182,0.0,0.0,0.0,1560.0,0,2.6911978429477084,0.894717188901375,high_school,Berkeley,unemployed,"[100k, 150k]",[60k and less],"[30, 40]"
2635,1378,00117853,0,0,0,1.0,31.0,74000,220000,0,0,1,0.0,0.0,0,1,0,1,2,7.2727272727272725,15708.148148148148,1.6534892787524367,0.0,2490.0,0,3.504148591393019,0.6167379753153321,high_school,San Francisco,manager,"[200k, 250k]","[60k, 100k]","[30, 40]"
2636,19723,00964939,1,0,1,0.0,60.0,71000,71000,0,1,1,0.0,0.0,0,1,1,0,3,5.818181818181818,16960.37037037037,1.7853021442495125,29690.217395217394,0.0,0,2.7809593811384135,0.5881366634470504,high_school,San Francisco,white collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
2637,21265,00978891,0,0,0,0.0,20.0,10000,203000,0,0,0,0.0,0.0,0,1,1,1,3,9.454545454545455,0.0,0.0,25190.21738739131,2230.0,0,3.1533628806698246,0.9383532700729708,undergradute,San Francisco,professional,"[200k, 250k]",[60k and less],"[18, 30]"
2638,19987,00967686,1,0,0,0.0,55.0,81000,118000,0,1,0,0.0,0.0,1,1,1,1,3,6.545454545454546,0.0,0.0,25826.08695652174,4390.0,0,2.9745989633870535,-0.758956828168675,undergradute,Sacramento,manager,"[100k, 150k]","[60k, 100k]","[50, 60]"
2639,567,00042993,1,0,0,0.0,40.0,38000,85000,0,0,0,1.0,22.0,1,0,0,1,1,10.90909090909091,0.0,0.0,0.0,2820.0,1,2.986837626955617,-1.2454141877113047,master_degree,San Francisco,blue collar,"[60k, 100k]",[60k and less],"[40, 50]"
2640,10499,00840506,1,0,0,0.0,56.0,70000,87000,0,1,0,0.0,0.0,0,1,0,1,2,8.727272727272728,0.0,0.0,0.0,3270.0,0,2.6724159071039293,-0.8881082096321478,master_degree,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
2641,13238,00889744,0,0,0,0.0,37.0,46000,115000,0,0,0,0.0,0.0,1,1,0,0,1,13.090909090909092,0.0,0.0,0.0,0.0,1,2.8237132975115804,1.9988610370825446,college,Sacramento,blue collar,"[100k, 150k]",[60k and less],"[30, 40]"
2642,4905,00601101,1,0,1,2.0,26.0,24000,67000,0,0,1,0.0,0.0,1,0,1,1,2,4.363636363636364,23937.037037037033,2.519688109161793,27293.478260869568,910.0,0,3.7861062483416195,-0.20226337665477323,undergradute,Oakland,blue collar,"[60k, 100k]",[60k and less],"[18, 30]"
2643,20857,00975480,1,0,0,0.0,63.0,68000,93000,0,0,1,1.0,45.0,0,0,0,1,1,2.909090909090909,17820.740740740737,1.875867446393762,0.0,1180.0,1,2.5364537150322635,-1.7514110624001207,doctorate_degree,Oakland,white collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
2644,9486,00818441,1,0,0,0.0,55.0,28000,111000,0,0,0,1.0,31.0,0,0,1,1,2,8.727272727272728,0.0,0.0,19565.217395217394,1850.0,0,2.8003877234260712,1.417843720678848,doctorate_degree,Berkeley,manager,"[100k, 150k]",[60k and less],"[50, 60]"
2645,11014,00851886,1,1,0,3.0,77.0,58000,142000,0,0,0,1.0,11.0,1,0,0,1,1,13.090909090909092,0.0,0.0,0.0,1980.0,1,3.6910964655236302,-0.3990930495129116,doctorate_degree,Sonoma,retired,"[100k, 150k]","[60k, 100k]",70+
2646,16132,00927743,0,0,1,0.0,78.0,76000,120000,0,1,0,0.0,0.0,0,0,0,1,1,12.363636363636363,0.0,0.0,0.0,2070.0,1,2.9829633286017168,0.38005948702611736,high_school,Redwood,manager,"[100k, 150k]","[60k, 100k]",70+
2647,9378,00814599,1,0,0,0.0,82.0,68000,68000,0,1,1,0.0,0.0,1,0,1,1,2,7.2727272727272725,17105.185185185182,1.8005458089668613,22010.869565217396,2000.0,0,3.5491770017100164,0.08599737387982959,undergradute,San Francisco,manager,"[60k, 100k]","[60k, 100k]",70+
2648,4232,00539112,1,0,0,0.0,50.0,49000,192000,0,0,0,1.0,45.0,0,1,0,1,2,8.0,0.0,0.0,0.0,1940.0,0,3.7525442274456915,0.8371893257288895,doctorate_degree,Oakland,professional,"[150k, 200k]",[60k and less],"[50, 60]"
2649,19166,00959465,1,0,0,1.0,29.0,88000,136000,0,0,1,0.0,0.0,0,1,0,0,1,4.363636363636364,18740.740740740737,1.9727095516569197,0.0,0.0,1,3.237838552248338,0.9586552996640368,high_school,Oakland,blue collar,"[100k, 150k]","[60k, 100k]","[18, 30]"
2650,8834,00799412,0,0,0,2.0,84.0,75000,160000,0,0,0,0.0,0.0,0,0,0,1,5,5.090909090909091,0.0,0.0,0.0,1810.0,0,2.7171766964899446,0.536891138329983,high_school,Oakland,white collar,"[150k, 200k]","[60k, 100k]",70+
2651,21951,00983556,1,0,1,0.0,29.0,65000,126000,0,0,1,0.0,0.0,0,0,0,1,5,2.181818181818182,18135.925925925923,1.909044834307992,0.0,1540.0,0,2.8580457477239656,-0.7095945634237468,college,Sacramento,unemployed,"[100k, 150k]","[60k, 100k]","[18, 30]"
2652,18028,00948221,0,1,1,3.0,62.0,37000,259000,0,0,0,1.0,27.0,1,0,0,1,1,13.090909090909092,0.0,0.0,0.0,950.0,1,2.4523871817918126,0.44524586817992606,master_degree,Oakland,manager,250k,[60k and less],"[60, 70]"
2653,8463,00787998,0,0,0,0.0,38.0,64000,153000,0,0,1,0.0,0.0,1,0,0,1,1,7.2727272727272725,16014.814814814814,1.6857699805068225,0.0,940.0,1,2.3556162456019423,-0.5708810784479453,master_degree,Berkeley,professional,"[150k, 200k]","[60k, 100k]","[30, 40]"
2654,5962,00679822,1,0,0,3.0,75.0,75000,75000,0,0,1,0.0,0.0,1,0,1,1,4,4.363636363636364,16295.925925925925,1.7153606237816763,7434.782608304348,1910.0,0,2.5367665979693084,-1.309195330986173,master_degree,Berkeley,unemployed,"[60k, 100k]","[60k, 100k]",70+
2655,17893,00946972,0,0,0,1.0,86.0,51000,106000,0,0,0,1.0,43.0,0,1,0,1,4,6.545454545454546,0.0,0.0,0.0,2150.0,0,3.372614476714122,-0.17949174509612298,college,Berkeley,blue collar,"[100k, 150k]","[60k, 100k]",70+
2656,6145,00690478,0,0,0,5.0,41.0,74000,109000,0,0,1,0.0,0.0,0,0,0,1,1,0.7272727272727273,20435.925925925923,2.151150097465887,0.0,2460.0,1,2.6639722163936645,0.8643907990249013,high_school,Sacramento,unemployed,"[100k, 150k]","[60k, 100k]","[40, 50]"
2657,15344,00919166,1,0,0,0.0,77.0,82000,213000,0,0,0,0.0,0.0,0,0,1,1,2,4.363636363636364,0.0,0.0,39472.82608695653,2820.0,0,2.9880946160679085,2.8058285514662584,high_school,Berkeley,manager,"[200k, 250k]","[60k, 100k]",70+
2658,18095,00949047,1,0,0,0.0,27.0,65000,69000,1,1,1,1.0,10.0,1,0,0,1,1,3.6363636363636362,13978.888888888889,1.4714619883040936,0.0,2870.0,1,2.440710644395582,0.6656544866856053,undergradute,Berkeley,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
2659,2295,00314736,1,0,1,0.0,48.0,43000,90000,0,0,0,0.0,0.0,0,1,1,1,3,10.181818181818182,0.0,0.0,11592.39130434783,1090.0,0,3.0158856813037027,1.6029424315173029,doctorate_degree,Redwood,manager,"[60k, 100k]",[60k and less],"[40, 50]"
2660,8771,00797397,1,0,0,3.0,50.0,40000,145000,0,0,1,0.0,0.0,0,1,0,1,2,13.090909090909092,19669.259259259255,2.0704483430799216,0.0,1360.0,0,3.3067324802733036,0.4026018715122613,college,San Francisco,blue collar,"[100k, 150k]",[60k and less],"[50, 60]"
2661,20431,00971788,0,0,0,2.0,51.0,57000,57000,0,0,0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,2050.0,1,2.648252996546434,0.1708281413979642,doctorate_degree,Redwood,blue collar,"[60k, 100k]","[60k, 100k]","[50, 60]"
2662,17107,00938286,1,1,0,1.0,31.0,40000,140000,1,0,0,0.0,0.0,0,0,0,1,1,8.727272727272728,0.0,0.0,0.0,2590.0,1,2.7493975503513424,-0.32373677022621383,college,Sacramento,professional,"[100k, 150k]",[60k and less],"[30, 40]"
2663,5751,00666422,1,0,1,0.0,21.0,69000,143000,0,1,0,0.0,0.0,0,1,0,1,2,11.636363636363637,0.0,0.0,0.0,2530.0,0,2.935021314017881,0.02511820383669905,high_school,San Francisco,manager,"[100k, 150k]","[60k, 100k]","[18, 30]"
2664,1401,00119823,0,0,1,0.0,67.0,61000,110000,1,0,1,0.0,0.0,1,1,0,1,2,11.636363636363637,13033.333333333332,1.3719298245614033,0.0,1080.0,0,3.8295151083070844,1.1998748755139559,undergradute,Berkeley,professional,"[100k, 150k]","[60k, 100k]","[60, 70]"
2665,21859,00982968,1,1,0,1.0,43.0,61000,220000,0,0,0,0.0,0.0,1,0,1,1,2,7.2727272727272725,0.0,0.0,30032.608691739137,3400.0,0,2.7621963001075143,-0.030386712717525965,high_school,San Francisco,blue collar,"[200k, 250k]","[60k, 100k]","[40, 50]"
2666,5559,00653986,0,1,0,2.0,27.0,72000,75000,0,1,0,1.0,45.0,0,1,0,1,2,4.363636363636364,0.0,0.0,0.0,2040.0,0,3.3170312601935468,-1.764898338581386,college,Redwood,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
2667,12146,00873656,0,1,0,1.0,51.0,106000,106000,0,1,1,0.0,0.0,1,0,0,1,1,5.818181818181818,14788.148148148148,1.5566471734892786,0.0,1950.0,1,3.236342326370815,0.31385827378337455,undergradute,Oakland,manager,"[100k, 150k]","[100k, 150k]","[50, 60]"
2668,10748,00846317,0,0,1,0.0,28.0,90000,90000,0,1,1,1.0,8.0,0,1,1,1,3,7.2727272727272725,18365.925925925923,1.9332553606237814,27586.956521739132,1760.0,0,2.5517837342848813,0.7169173898184301,master_degree,San Francisco,manager,"[60k, 100k]","[60k, 100k]","[18, 30]"
2669,6157,00690945,1,1,0,5.0,65.0,55000,55000,1,0,0,0.0,0.0,0,0,0,1,1,7.2727272727272725,0.0,0.0,0.0,1540.0,1,2.666766742448631,1.1752553727648485,master_degree,San Francisco,blue collar,"[60k, 100k]","[60k, 100k]","[60, 70]"
2670,9236,00810970,1,0,0,0.0,29.0,87000,190000,0,1,1,0.0,0.0,0,1,1,1,3,13.818181818181818,11721.48148148148,1.2338401559454188,32282.60869565218,1250.0,0,2.715105490001143,-1.8250318616344103,college,Sonoma,manager,"[150k, 200k]","[60k, 100k]","[18, 30]"
2671,5505,00650095,1,0,1,6.0,56.0,64000,64000,0,0,0,0.0,0.0,1,0,0,1,1,5.090909090909091,0.0,0.0,0.0,3430.0,1,2.7429142012793806,0.27500923926839205,high_school,Oakland,manager,"[60k, 100k]","[60k, 100k]","[50, 60]"
2672,15539,00921411,0,0,1,0.0,62.0,66000,276000,1,0,0,0.0,0.0,0,0,0,1,1,12.363636363636363,0.0,0.0,0.0,2160.0,1,2.715473395715213,-0.5049762941892243,high_school,Berkeley,manager,250k,"[60k, 100k]","[60, 70]"
2673,826,00058814,0,0,1,0.0,78.0,58000,58000,1,0,0,0.0,0.0,0,1,0,1,2,7.2727272727272725,0.0,0.0,0.0,2890.0,0,2.7065798804724173,0.4912487148415566,high_school,San Francisco,blue collar,"[60k, 100k]","[60k, 100k]",70+
2674,13829,00898705,0,1,1,1.0,65.0,83000,83000,0,1,1,0.0,0.0,0,0,0,1,1,0.0,24558.888888888887,2.585146198830409,0.0,1060.0,1,2.7838937984079033,-0.06533255439750568,high_school,Sonoma,unemployed,"[60k, 100k]","[60k, 100k]","[60, 70]"
